Category,Parameter,F1,Precision,Recall
LCDD,"(800.0, 800.0, 150.0)",0.019656019656019656,0.02247191011235955,0.017467248908296942
LCDD,"(800.0, 800.0, 200.0)",0.019656019656019656,0.02247191011235955,0.017467248908296942
LCDD,"(1200.0, 1200.0, 5.0)",0.006024096385542168,0.009708737864077669,0.004366812227074236
LCDD,"(1200.0, 1200.0, 10.0)",0.006024096385542168,0.009708737864077669,0.004366812227074236
LCDD,"(1200.0, 1200.0, 20.0)",0.006024096385542168,0.009708737864077669,0.004366812227074236
LCDD,"(1200.0, 1200.0, 50.0)",0.006024096385542168,0.009708737864077669,0.004366812227074236
LCDD,"(1200.0, 1200.0, 100.0)",0.006024096385542168,0.009708737864077669,0.004366812227074236
LCDD,"(1200.0, 1200.0, 150.0)",0.006024096385542168,0.009708737864077669,0.004366812227074236
LCDD,"(1200.0, 1200.0, 200.0)",0.006024096385542168,0.009708737864077669,0.004366812227074236
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 10.0)",0.23691460055096417,0.3208955223880597,0.18777292576419213
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 20.0)",0.21978021978021978,0.2962962962962963,0.17467248908296942
Martjushev ADWIN J,"(100.0, 400.0, 0.4, 50.0)",0.2301369863013699,0.3088235294117647,0.18340611353711792
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 10.0)",0.23316062176165803,0.28662420382165604,0.1965065502183406
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 20.0)",0.2635658914728682,0.3227848101265823,0.22270742358078602
Martjushev ADWIN J,"(100.0, 500.0, 0.4, 50.0)",0.3444730077120823,0.41875,0.2925764192139738
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 10.0)",0.26735218508997427,0.325,0.22707423580786026
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 20.0)",0.2717948717948718,0.32919254658385094,0.2314410480349345
Martjushev ADWIN J,"(100.0, 600.0, 0.4, 50.0)",0.336734693877551,0.4049079754601227,0.28820960698689957
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 10.0)",0.3037974683544304,0.3614457831325301,0.26200873362445415
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 20.0)",0.3037974683544304,0.3614457831325301,0.26200873362445415
Martjushev ADWIN J,"(100.0, 700.0, 0.4, 50.0)",0.33924050632911396,0.4036144578313253,0.2925764192139738
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 10.0)",0.23691460055096417,0.3208955223880597,0.18777292576419213
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 20.0)",0.21978021978021978,0.2962962962962963,0.17467248908296942
Martjushev ADWIN J,"(200.0, 400.0, 0.4, 50.0)",0.2301369863013699,0.3088235294117647,0.18340611353711792
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 10.0)",0.23316062176165803,0.28662420382165604,0.1965065502183406
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 20.0)",0.2635658914728682,0.3227848101265823,0.22270742358078602
Martjushev ADWIN J,"(200.0, 500.0, 0.4, 50.0)",0.3444730077120823,0.41875,0.2925764192139738
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 10.0)",0.26735218508997427,0.325,0.22707423580786026
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 20.0)",0.2717948717948718,0.32919254658385094,0.2314410480349345
Martjushev ADWIN J,"(200.0, 600.0, 0.4, 50.0)",0.336734693877551,0.4049079754601227,0.28820960698689957
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 10.0)",0.3037974683544304,0.3614457831325301,0.26200873362445415
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 20.0)",0.3037974683544304,0.3614457831325301,0.26200873362445415
Martjushev ADWIN J,"(200.0, 700.0, 0.4, 50.0)",0.33924050632911396,0.4036144578313253,0.2925764192139738
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 10.0)",0.23691460055096417,0.3208955223880597,0.18777292576419213
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 20.0)",0.21978021978021978,0.2962962962962963,0.17467248908296942
Martjushev ADWIN J,"(300.0, 400.0, 0.4, 50.0)",0.2301369863013699,0.3088235294117647,0.18340611353711792
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 10.0)",0.23316062176165803,0.28662420382165604,0.1965065502183406
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 20.0)",0.2635658914728682,0.3227848101265823,0.22270742358078602
Martjushev ADWIN J,"(300.0, 500.0, 0.4, 50.0)",0.3444730077120823,0.41875,0.2925764192139738
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 10.0)",0.26735218508997427,0.325,0.22707423580786026
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 20.0)",0.2717948717948718,0.32919254658385094,0.2314410480349345
Martjushev ADWIN J,"(300.0, 600.0, 0.4, 50.0)",0.336734693877551,0.4049079754601227,0.28820960698689957
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 10.0)",0.3037974683544304,0.3614457831325301,0.26200873362445415
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 20.0)",0.30886075949367087,0.3674698795180723,0.2663755458515284
Martjushev ADWIN J,"(300.0, 700.0, 0.4, 50.0)",0.33924050632911396,0.4036144578313253,0.2925764192139738
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 10.0)",0.2410958904109589,0.3235294117647059,0.19213973799126638
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 20.0)",0.2191780821917808,0.29411764705882354,0.17467248908296942
Martjushev ADWIN J,"(400.0, 400.0, 0.4, 50.0)",0.23561643835616436,0.3161764705882353,0.18777292576419213
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 10.0)",0.23195876288659792,0.2830188679245283,0.1965065502183406
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 20.0)",0.25773195876288657,0.31446540880503143,0.2183406113537118
Martjushev ADWIN J,"(400.0, 500.0, 0.4, 50.0)",0.3444730077120823,0.41875,0.2925764192139738
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 10.0)",0.26598465473145777,0.32098765432098764,0.22707423580786026
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 20.0)",0.2608695652173913,0.3148148148148148,0.22270742358078602
Martjushev ADWIN J,"(400.0, 600.0, 0.4, 50.0)",0.336734693877551,0.4049079754601227,0.28820960698689957
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 10.0)",0.30730478589420657,0.3630952380952381,0.2663755458515284
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 20.0)",0.30303030303030304,0.3592814371257485,0.26200873362445415
Martjushev ADWIN J,"(400.0, 700.0, 0.4, 50.0)",0.33924050632911396,0.4036144578313253,0.2925764192139738
ProDrift,"(50.0, 2.0)",0.015209125475285171,0.058823529411764705,0.008733624454148471
ProDrift,"(100.0, 2.0)",0.061433447098976114,0.140625,0.039301310043668124
ProDrift,"(150.0, 2.0)",0.05387205387205387,0.11764705882352941,0.034934497816593885
ProDrift,"(200.0, 2.0)",0.07333333333333333,0.15492957746478872,0.048034934497816595
ProDrift,"(250.0, 2.0)",0.0728476821192053,0.1506849315068493,0.048034934497816595
ProDrift,"(300.0, 2.0)",0.5225806451612903,1.0,0.3537117903930131
Process Graph Metrics,"(100.0, 400.0, 0.0001)",0.4846796657381615,0.6692307692307692,0.3799126637554585
Process Graph Metrics,"(100.0, 400.0, 0.005)",0.47214854111405835,0.6013513513513513,0.388646288209607
Process Graph Metrics,"(100.0, 400.0, 0.05)",0.4878048780487805,0.5524861878453039,0.4366812227074236
Process Graph Metrics,"(100.0, 400.0, 0.1)",0.48847926267281105,0.5170731707317073,0.462882096069869
Process Graph Metrics,"(100.0, 500.0, 0.0001)",0.4879356568364611,0.6319444444444444,0.39737991266375544
Process Graph Metrics,"(100.0, 500.0, 0.005)",0.45595854922279794,0.5605095541401274,0.38427947598253276
Process Graph Metrics,"(100.0, 500.0, 0.05)",0.4852941176470588,0.553072625698324,0.43231441048034935
Process Graph Metrics,"(100.0, 500.0, 0.1)",0.477326968973747,0.5263157894736842,0.4366812227074236
Process Graph Metrics,"(100.0, 600.0, 0.0001)",0.4776902887139108,0.5986842105263158,0.39737991266375544
Process Graph Metrics,"(100.0, 600.0, 0.005)",0.47474747474747475,0.562874251497006,0.4104803493449782
Process Graph Metrics,"(100.0, 600.0, 0.05)",0.470873786407767,0.5300546448087432,0.42358078602620086
Process Graph Metrics,"(100.0, 600.0, 0.1)",0.4784688995215311,0.5291005291005291,0.4366812227074236
Process Graph Metrics,"(100.0, 700.0, 0.0001)",0.34848484848484845,0.41317365269461076,0.30131004366812225
Process Graph Metrics,"(100.0, 700.0, 0.005)",0.40481927710843374,0.45161290322580644,0.36681222707423583
Process Graph Metrics,"(100.0, 700.0, 0.05)",0.4392523364485981,0.4723618090452261,0.4104803493449782
Process Graph Metrics,"(100.0, 700.0, 0.1)",0.4646924829157175,0.4857142857142857,0.44541484716157204
Process Graph Metrics,"(200.0, 400.0, 0.0001)",0.4846796657381615,0.6692307692307692,0.3799126637554585
Process Graph Metrics,"(200.0, 400.0, 0.005)",0.5133689839572192,0.6620689655172414,0.4192139737991266
Process Graph Metrics,"(200.0, 400.0, 0.05)",0.4938271604938272,0.5681818181818182,0.4366812227074236
Process Graph Metrics,"(200.0, 400.0, 0.1)",0.4714285714285715,0.518324607329843,0.43231441048034935
Process Graph Metrics,"(200.0, 500.0, 0.0001)",0.4879356568364611,0.6319444444444444,0.39737991266375544
Process Graph Metrics,"(200.0, 500.0, 0.005)",0.48717948717948717,0.5900621118012422,0.4148471615720524
Process Graph Metrics,"(200.0, 500.0, 0.05)",0.4913151364764268,0.5689655172413793,0.43231441048034935
Process Graph Metrics,"(200.0, 500.0, 0.1)",0.4525547445255474,0.510989010989011,0.40611353711790393
Process Graph Metrics,"(200.0, 600.0, 0.0001)",0.4827586206896552,0.6148648648648649,0.39737991266375544
Process Graph Metrics,"(200.0, 600.0, 0.005)",0.5037783375314862,0.5952380952380952,0.4366812227074236
Process Graph Metrics,"(200.0, 600.0, 0.05)",0.4803921568627451,0.547486033519553,0.4279475982532751
Process Graph Metrics,"(200.0, 600.0, 0.1)",0.45098039215686275,0.5139664804469274,0.4017467248908297
Process Graph Metrics,"(200.0, 700.0, 0.0001)",0.35714285714285715,0.4294478527607362,0.3056768558951965
Process Graph Metrics,"(200.0, 700.0, 0.005)",0.4519230769230769,0.5026737967914439,0.4104803493449782
Process Graph Metrics,"(200.0, 700.0, 0.05)",0.44600938967136156,0.48223350253807107,0.4148471615720524
Process Graph Metrics,"(200.0, 700.0, 0.1)",0.44495412844036697,0.46859903381642515,0.42358078602620086
Process Graph Metrics,"(300.0, 400.0, 0.0001)",0.4846796657381615,0.6692307692307692,0.3799126637554585
Process Graph Metrics,"(300.0, 400.0, 0.005)",0.4787234042553191,0.6122448979591837,0.3930131004366812
Process Graph Metrics,"(300.0, 400.0, 0.05)",0.49261083743842365,0.5649717514124294,0.4366812227074236
Process Graph Metrics,"(300.0, 400.0, 0.1)",0.5011820330969267,0.5463917525773195,0.462882096069869
Process Graph Metrics,"(300.0, 500.0, 0.0001)",0.4879356568364611,0.6319444444444444,0.39737991266375544
Process Graph Metrics,"(300.0, 500.0, 0.005)",0.4623376623376623,0.5705128205128205,0.388646288209607
Process Graph Metrics,"(300.0, 500.0, 0.05)",0.4900990099009901,0.5657142857142857,0.43231441048034935
Process Graph Metrics,"(300.0, 500.0, 0.1)",0.49261083743842365,0.5649717514124294,0.4366812227074236
Process Graph Metrics,"(300.0, 600.0, 0.0001)",0.4776902887139108,0.5986842105263158,0.39737991266375544
Process Graph Metrics,"(300.0, 600.0, 0.005)",0.4810126582278481,0.572289156626506,0.4148471615720524
Process Graph Metrics,"(300.0, 600.0, 0.05)",0.47432762836185816,0.5388888888888889,0.42358078602620086
Process Graph Metrics,"(300.0, 600.0, 0.1)",0.49261083743842365,0.5649717514124294,0.4366812227074236
Process Graph Metrics,"(300.0, 700.0, 0.0001)",0.34848484848484845,0.41317365269461076,0.30131004366812225
Process Graph Metrics,"(300.0, 700.0, 0.005)",0.4106280193236715,0.4594594594594595,0.37117903930131
Process Graph Metrics,"(300.0, 700.0, 0.05)",0.44235294117647056,0.47959183673469385,0.4104803493449782
Process Graph Metrics,"(300.0, 700.0, 0.1)",0.4766355140186916,0.5125628140703518,0.44541484716157204
Process Graph Metrics,"(400.0, 400.0, 0.0001)",0.42307692307692313,0.5703703703703704,0.33624454148471616
Process Graph Metrics,"(400.0, 400.0, 0.005)",0.39480519480519477,0.48717948717948717,0.3318777292576419
Process Graph Metrics,"(400.0, 400.0, 0.05)",0.39705882352941174,0.45251396648044695,0.3537117903930131
Process Graph Metrics,"(400.0, 400.0, 0.1)",0.39904988123515445,0.4375,0.36681222707423583
Process Graph Metrics,"(400.0, 500.0, 0.0001)",0.4263157894736842,0.5364238410596026,0.3537117903930131
Process Graph Metrics,"(400.0, 500.0, 0.005)",0.38167938931297707,0.4573170731707317,0.32751091703056767
Process Graph Metrics,"(400.0, 500.0, 0.05)",0.399002493765586,0.46511627906976744,0.34934497816593885
Process Graph Metrics,"(400.0, 500.0, 0.1)",0.38403990024937656,0.4476744186046512,0.33624454148471616
Process Graph Metrics,"(400.0, 600.0, 0.0001)",0.3444730077120823,0.41875,0.2925764192139738
Process Graph Metrics,"(400.0, 600.0, 0.005)",0.3932038834951456,0.4426229508196721,0.3537117903930131
Process Graph Metrics,"(400.0, 600.0, 0.05)",0.3671497584541063,0.41081081081081083,0.3318777292576419
Process Graph Metrics,"(400.0, 600.0, 0.1)",0.38571428571428573,0.42408376963350786,0.3537117903930131
Process Graph Metrics,"(400.0, 700.0, 0.0001)",0.228287841191067,0.26436781609195403,0.20087336244541484
Process Graph Metrics,"(400.0, 700.0, 0.005)",0.2932692307692308,0.32620320855614976,0.2663755458515284
Process Graph Metrics,"(400.0, 700.0, 0.05)",0.3182897862232779,0.3489583333333333,0.2925764192139738
Process Graph Metrics,"(400.0, 700.0, 0.1)",0.3474178403755869,0.3756345177664975,0.3231441048034934
Zheng DBSCAN,"(300.0, 30.0)",0.18763326226012794,0.18333333333333332,0.19213973799126638
Zheng DBSCAN,"(300.0, 60.0)",0.19534883720930235,0.208955223880597,0.18340611353711792
Zheng DBSCAN,"(300.0, 90.0)",0.2033898305084746,0.22826086956521738,0.18340611353711792
Zheng DBSCAN,"(300.0, 120.0)",0.20246913580246914,0.23295454545454544,0.17903930131004367
Zheng DBSCAN,"(300.0, 150.0)",0.19548872180451127,0.22941176470588234,0.1703056768558952
Zheng DBSCAN,"(400.0, 40.0)",0.18961625282167044,0.19626168224299065,0.18340611353711792
Zheng DBSCAN,"(400.0, 80.0)",0.20095693779904308,0.2222222222222222,0.18340611353711792
Zheng DBSCAN,"(400.0, 120.0)",0.20297029702970298,0.2342857142857143,0.17903930131004367
Zheng DBSCAN,"(400.0, 160.0)",0.20448877805486285,0.23837209302325582,0.17903930131004367
Zheng DBSCAN,"(400.0, 200.0)",0.20050125313283207,0.23529411764705882,0.17467248908296942
Zheng DBSCAN,"(500.0, 50.0)",0.23076923076923078,0.3111111111111111,0.18340611353711792
Zheng DBSCAN,"(500.0, 100.0)",0.2448979591836735,0.3684210526315789,0.18340611353711792
Zheng DBSCAN,"(500.0, 150.0)",0.242603550295858,0.3761467889908257,0.17903930131004367
Zheng DBSCAN,"(500.0, 200.0)",0.23880597014925373,0.37735849056603776,0.17467248908296942
Zheng DBSCAN,"(500.0, 250.0)",0.24096385542168672,0.3883495145631068,0.17467248908296942
Zheng DBSCAN,"(600.0, 60.0)",0.2322946175637394,0.33064516129032256,0.17903930131004367
Zheng DBSCAN,"(600.0, 120.0)",0.242603550295858,0.3761467889908257,0.17903930131004367
Zheng DBSCAN,"(600.0, 180.0)",0.2395209580838323,0.38095238095238093,0.17467248908296942
Zheng DBSCAN,"(600.0, 240.0)",0.2416918429003021,0.39215686274509803,0.17467248908296942
Zheng DBSCAN,"(600.0, 300.0)",0.2416918429003021,0.39215686274509803,0.17467248908296942
Zheng DBSCAN,"(700.0, 70.0)",0.235632183908046,0.3445378151260504,0.17903930131004367
Zheng DBSCAN,"(700.0, 140.0)",0.24404761904761907,0.38317757009345793,0.17903930131004367
Zheng DBSCAN,"(700.0, 210.0)",0.23493975903614459,0.3786407766990291,0.1703056768558952
Zheng DBSCAN,"(700.0, 280.0)",0.23493975903614459,0.3786407766990291,0.1703056768558952
Zheng DBSCAN,"(700.0, 350.0)",0.229607250755287,0.37254901960784315,0.16593886462882096
Zheng DBSCAN,"(800.0, 80.0)",0.23837209302325582,0.3565217391304348,0.17903930131004367
Zheng DBSCAN,"(800.0, 160.0)",0.23880597014925373,0.37735849056603776,0.17467248908296942
Zheng DBSCAN,"(800.0, 240.0)",0.23493975903614459,0.3786407766990291,0.1703056768558952
Zheng DBSCAN,"(800.0, 320.0)",0.229607250755287,0.37254901960784315,0.16593886462882096
Zheng DBSCAN,"(800.0, 400.0)",0.229607250755287,0.37254901960784315,0.16593886462882096
